Binder Name,Binder Type,Name,Set code,Set name,Collector number,Foil,Rarity,Quantity,ManaBox ID,Scryfall ID,Purchase price,Misprint,Altered,Condition,Language,Purchase price currency,Added
Main,binder,"Eden, Seat of the Sanctum",FIN,Final Fantasy,277,foil,uncommon,1,106674,e28eac1e-adc7-4f8d-b206-bef09ba07d38,0.33,false,false,near_mint,en,USD,2026-04-28T00:08:00.321Z
Main,binder,Astrologian's Planisphere,FIN,Final Fantasy,46,normal,rare,1,106146,bfa4e927-1d6f-4a64-9801-7d168a5ef3f6,0.29,false,false,near_mint,en,USD,2026-04-28T00:08:00.323Z
Main,binder,Chocobo Racetrack,FIN,Final Fantasy,179,normal,uncommon,1,106516,1565813b-6912-42f4-bae0-22136a2d6a92,0.27,false,false,near_mint,en,USD,2026-04-28T00:08:00.324Z
Main,binder,Ether,FIN,Final Fantasy,53,normal,uncommon,1,106586,896ee6e9-15a9-4974-b576-50f4759fac38,0.09,false,false,near_mint,en,USD,2026-04-28T00:08:00.325Z
Main,binder,Auron's Inspiration,FIN,Final Fantasy,8,normal,uncommon,1,106349,77d82764-563c-4bc2-b568-625ec7215e0d,0.11,false,false,near_mint,en,USD,2026-04-28T00:08:00.326Z
Main,binder,Qiqirn Merchant,FIN,Final Fantasy,65,normal,common,2,106623,a75a6ecc-a6a5-462c-bd92-ae57dde9b965,0.06,false,false,near_mint,en,USD,2026-04-28T00:08:00.328Z
Main,binder,Combat Tutorial,FIN,Final Fantasy,48,normal,common,3,106679,ec195607-ac30-4931-acfd-f9d8ac8b047f,0.19,false,false,near_mint,en,USD,2026-04-28T00:08:00.330Z
Main,binder,Call the Mountain Chocobo,FIN,Final Fantasy,131,foil,common,1,106633,b2e1986c-2852-4843-bdc4-eddb727ba3d4,0.16,false,false,near_mint,en,USD,2026-04-28T01:13:19.906Z
Main,binder,"Jecht, Reluctant Guardian // Braska's Final Aeon",FIN,Final Fantasy,104,normal,rare,1,106275,4ec91fe8-b3da-47fa-b45e-94b62a260aba,0.29,false,false,near_mint,en,USD,2026-04-28T01:13:19.907Z
Main,binder,The Emperor of Palamecia // The Lord Master of Hell,FIN,Final Fantasy,219,normal,uncommon,1,105596,3d75e8fd-6139-4b10-9ce3-195b47d72e0c,0.23,false,false,near_mint,en,USD,2026-04-28T01:13:19.908Z
Main,binder,Black Waltz No. 3,FIN,Final Fantasy,214,normal,uncommon,2,106696,fe86e41b-b0f6-4aa1-8827-c095c721f304,0.26,false,false,near_mint,en,USD,2026-04-28T01:13:19.909Z
Main,binder,Galuf's Final Act,FIN,Final Fantasy,186,normal,uncommon,1,106266,0ce05634-6c01-4941-a135-904cb4e33ac4,0.1,false,false,near_mint,en,USD,2026-04-28T01:13:19.910Z
Main,binder,Relm's Sketching,FIN,Final Fantasy,67,normal,uncommon,1,106345,6aedac12-3714-4a81-bd4d-1d2555c66f78,0.23,false,false,near_mint,en,USD,2026-04-28T01:13:19.911Z
Main,binder,Elixir,FIN,Final Fantasy,256,normal,uncommon,2,106616,a4b05d37-df62-475c-8371-735ed2fa1b05,0.21,false,false,near_mint,en,USD,2026-04-28T01:13:19.918Z
Main,binder,"Treno, Dark City",FIN,Final Fantasy,290,normal,common,1,106686,f6285535-bc44-4274-a886-b14d7c7aaba8,0.09,false,false,near_mint,en,USD,2026-04-28T01:13:19.919Z
Main,binder,"Joshua, Phoenix's Dominant // Phoenix, Warden of Fire",FIN,Final Fantasy,229,normal,rare,1,106430,457fdbb9-5439-460f-8e37-176f8919362c,1.62,false,false,near_mint,en,USD,2026-04-28T01:13:19.920Z
Main,binder,"Cid, Timeless Artificer",FIN,Final Fantasy,416,normal,uncommon,1,105741,e564eda2-36dd-4f44-b84b-d0c18a9bdb1e,2.12,false,false,near_mint,en,USD,2026-04-28T01:13:19.921Z
Main,binder,"Rydia, Summoner of Mist",FIN,Final Fantasy,239,normal,uncommon,1,106724,99450143-6ab5-463d-9e04-e8e6703a8b92,0.24,false,false,near_mint,en,USD,2026-04-28T01:13:19.922Z
Main,binder,Thief's Knife,FIN,Final Fantasy,81,normal,uncommon,1,106645,c2dcfd0a-3f52-4616-a09a-fd2db8b6b93e,0.2,false,false,near_mint,en,USD,2026-04-28T01:13:19.923Z
Main,binder,Prishe's Wanderings,FIN,Final Fantasy,193,normal,common,2,106658,d6e1dee0-e2cd-4899-a3ea-7d0df717c9ab,0.14,false,false,near_mint,en,USD,2026-04-28T01:13:19.925Z
Main,binder,Coeurl,FIN,Final Fantasy,12,normal,common,2,106284,7604b534-5480-42fa-bc36-bbae730f8582,0.1,false,false,near_mint,en,USD,2026-04-28T01:13:19.927Z
Main,binder,Syncopate,FIN,Final Fantasy,80,normal,common,2,106409,83e1cd8d-5b97-427a-be75-2a1947f9c59b,0.34,false,false,near_mint,en,USD,2026-04-28T01:13:19.914Z
Main,binder,Fight On!,FIN,Final Fantasy,100,foil,common,1,106673,e1b0739a-dcc4-4034-96d7-69e551b2f36b,0.23,false,false,near_mint,en,USD,2026-04-28T01:35:42.003Z
Main,binder,"Midgar, City of Mako // Reactor Raid",FIN,Final Fantasy,286,normal,rare,1,106587,8a837256-6bb4-4a60-962d-d2793548d26c,1.85,false,false,near_mint,en,USD,2026-04-28T01:35:42.005Z
Main,binder,Cactuar,FIN,Final Fantasy,177,normal,uncommon,1,106657,d5273db4-6214-41e4-825a-612fca8bbe03,0.48,false,false,near_mint,en,USD,2026-04-28T01:35:42.007Z
Main,binder,"Ashe, Princess of Dalmasca",FIN,Final Fantasy,7,normal,uncommon,1,106699,ffe0596f-ef99-4862-9386-0fe455259995,0.13,false,false,near_mint,en,USD,2026-04-28T01:35:42.008Z
Main,binder,Loporrit Scout,FIN,Final Fantasy,192,normal,common,2,106612,a182bc66-bfda-4bf5-bd12-3de5dba60945,0.15,false,false,near_mint,en,USD,2026-04-28T01:35:42.010Z
Main,binder,Weapons Vendor,FIN,Final Fantasy,40,normal,common,3,106651,c9e6b374-3e44-4df7-b0a3-4ef98dc08267,0.16,false,false,near_mint,en,USD,2026-04-28T01:35:42.011Z
Main,binder,Namazu Trader,FIN,Final Fantasy,107,normal,common,2,106248,f9d25b34-990d-416c-aef7-1b5a73f19dd4,0.11,false,false,near_mint,en,USD,2026-04-28T01:35:42.013Z
Main,binder,Warrior's Sword,FIN,Final Fantasy,169,normal,common,2,106296,cb98a7dd-542e-4448-b3bb-ff5d67a36535,0.1,false,false,near_mint,en,USD,2026-04-28T01:35:42.015Z
Main,binder,Swamp,FIN,Final Fantasy,301,normal,common,1,105684,a7f56d20-16dc-4b7f-98bf-124817a83bae,0.23,false,false,near_mint,en,USD,2026-04-28T01:36:09.304Z
Main,binder,Island,FIN,Final Fantasy,299,normal,common,1,105587,347e00db-abcf-4053-aa27-4a5b42e1da55,0.2,false,false,near_mint,en,USD,2026-04-28T01:53:13.837Z
Main,binder,Choco-Comet,FIN,Final Fantasy,132,foil,uncommon,1,106592,8d8d3903-a7f4-4cd8-8d29-b4a173e4fbb2,0.29,false,false,near_mint,en,USD,2026-04-28T01:53:13.838Z
Main,binder,"Giott, King of the Dwarves",FIN,Final Fantasy,223,normal,uncommon,1,106565,6a7784de-a10d-4ce6-98a5-aaf3e85773b6,0.05,false,false,near_mint,en,USD,2026-04-28T01:53:13.840Z
Main,binder,Stolen Uniform,FIN,Final Fantasy,75,normal,uncommon,2,106510,0d80c511-2f4d-4f77-8143-7b49b2b19fae,0.08,false,false,near_mint,en,USD,2026-04-28T01:53:13.841Z
Main,binder,Magitek Infantry,FIN,Final Fantasy,25,normal,common,3,106635,b64dc6d7-dd01-4e66-9099-4c90865448df,0.06,false,false,near_mint,en,USD,2026-04-28T01:53:13.844Z
Main,binder,Ice Flan,FIN,Final Fantasy,55,normal,common,3,106357,ad304c9c-943f-442f-bb82-ff378ad7d7ba,0.11,false,false,near_mint,en,USD,2026-04-28T01:53:13.845Z
Main,binder,Black Mage's Rod,FIN,Final Fantasy,90,normal,common,3,105591,35e8f140-055f-4fc7-a765-fb030d828214,0.27,false,false,near_mint,en,USD,2026-04-28T01:53:13.847Z
Main,binder,Red Mage's Rapier,FIN,Final Fantasy,152,normal,common,3,106669,e0579955-75f9-47a9-8b03-e287d120826a,0.19,false,false,near_mint,en,USD,2026-04-28T01:53:13.849Z
Main,binder,Blossoming Sands,TDM,Tarkir: Dragonstorm,251,normal,common,4,104239,0a9df994-e0f4-4919-af99-4f643eb9199c,0.24,false,false,near_mint,en,USD,2026-04-29T23:46:39.421Z
Main,binder,Elder Auntie,ECL,Lorwyn Eclipsed,133,foil,common,1,110370,84678e98-2258-4ea1-aaf0-8ac4cc2ecf8d,0.17,false,false,near_mint,en,USD,2026-04-29T23:48:08.925Z
Main,binder,Swamp,ECL,Lorwyn Eclipsed,276,normal,common,2,110295,0cf904da-496c-4d88-a62b-c736ba895078,0.27,false,false,near_mint,en,USD,2026-04-29T23:48:08.926Z
Main,binder,Barbed Bloodletter,ECL,Lorwyn Eclipsed,86,normal,common,3,110790,8ff1a13c-e338-42e9-8eb3-b303fabd67de,0.16,false,false,near_mint,en,USD,2026-04-29T23:48:08.927Z
Main,binder,Wild Unraveling,ECL,Lorwyn Eclipsed,84,normal,common,3,110673,01522fec-9136-4fa6-91a3-370a8bb08b42,0.14,false,false,near_mint,en,USD,2026-04-29T23:48:08.928Z
Main,binder,Crossroads Watcher,ECL,Lorwyn Eclipsed,173,normal,common,2,110359,6d62fcbb-f1a0-46ce-a4af-2a33bcc3ac8e,0.08,false,false,near_mint,en,USD,2026-04-29T23:48:08.930Z
Main,binder,Enraged Flamecaster,ECL,Lorwyn Eclipsed,135,normal,common,1,110686,104baa2c-75c5-44fc-a3b9-b19efcf3d7c2,0.13,false,false,near_mint,en,USD,2026-04-29T23:48:08.931Z
Main,binder,Changeling Wayfinder,ECL,Lorwyn Eclipsed,1,normal,common,3,110764,6c6061aa-a4da-4115-85b6-d0aa22f2386c,0.26,false,false,near_mint,en,USD,2026-04-29T23:48:08.932Z
Main,binder,Stoic Grove-Guide,ECL,Lorwyn Eclipsed,243,normal,common,2,110730,3d5a3e25-c17a-47b1-a36d-d24d50e5bab3,0.1,false,false,near_mint,en,USD,2026-04-29T23:48:08.933Z
Main,binder,Eclipsed Merrow,ECL,Lorwyn Eclipsed,221,normal,uncommon,2,110704,2352750d-404d-4928-9bdb-1b0db599b70f,0.17,false,false,near_mint,en,USD,2026-04-29T23:48:08.934Z
Main,binder,Sizzling Changeling,ECL,Lorwyn Eclipsed,155,normal,uncommon,1,110420,e58f0722-9ad1-4952-9aee-ea8137c58911,0.12,false,false,near_mint,en,USD,2026-04-29T23:48:08.935Z
Main,binder,Thoughtweft Lieutenant,ECL,Lorwyn Eclipsed,246,normal,uncommon,1,110315,2c54ec67-9317-455e-a045-fa4ed9cb676f,0.19,false,false,near_mint,en,USD,2026-04-29T23:48:08.937Z
Main,binder,Mutable Explorer,ECL,Lorwyn Eclipsed,186,normal,rare,1,108959,8f35d95a-caea-4d5e-b98e-55da1ba7c92d,1.3,false,false,near_mint,en,USD,2026-04-29T23:48:08.938Z
Main,binder,Secluded Courtyard,ECC,Lorwyn Eclipsed Commander,62,normal,uncommon,4,110573,98563d19-fa5d-4395-ba6c-2bd724d9c410,0.3,false,false,near_mint,en,USD,2026-04-29T23:58:36.947Z
Main,binder,Ride's End,DFT,Aetherdrift,25,normal,common,2,103460,2f96b33b-c952-45ac-9626-40169b2bd4ef,0.12,false,false,near_mint,en,USD,2026-04-30T00:04:55.372Z
Main,binder,Pawpatch Recruit,TBLB,Bloomburrow Tokens,21,normal,common,1,96354,7cdd8679-93a7-4e58-a6f3-b48897697e89,0.36,false,false,near_mint,en,USD,2026-04-30T00:07:10.050Z
Main,binder,Llanowar Elves,FDN,Foundations,227,normal,common,4,95583,6a0b230b-d391-4998-a3f7-7b158a0ec2cd,0.26,false,false,near_mint,en,USD,2026-04-30T00:08:34.147Z
Main,binder,Chomping Changeling,ECL,Lorwyn Eclipsed,172,normal,uncommon,1,110419,e187dcc6-19ad-4cf6-94b4-daf07f5144e5,0.76,false,false,near_mint,en,USD,2026-04-30T00:08:51.434Z
Main,binder,Goliath Daydreamer,ECL,Lorwyn Eclipsed,143,normal,rare,1,110372,88e8cd13-2a29-4df6-937c-1bed68fbeafa,0.32,false,false,near_mint,en,USD,2026-04-30T00:58:40.834Z
Main,binder,Shinestriker,ECL,Lorwyn Eclipsed,68,normal,uncommon,1,110309,214e78f9-5364-49ab-b17e-0c76549c583e,0.25,false,false,near_mint,en,USD,2026-04-30T00:58:40.835Z
Main,binder,Pitiless Fists,ECL,Lorwyn Eclipsed,187,normal,uncommon,1,110708,295d828b-b2e7-41c7-afbc-5fb5f4eb242c,0.08,false,false,near_mint,en,USD,2026-04-30T00:58:40.836Z
Main,binder,Soulbright Seeker,ECL,Lorwyn Eclipsed,157,normal,uncommon,1,110783,895ac890-608a-47de-8bc8-9337fd2064e8,0.13,false,false,near_mint,en,USD,2026-04-30T00:58:40.837Z
Main,binder,Moonlit Lamenter,ECL,Lorwyn Eclipsed,26,normal,uncommon,1,110871,fb8fc509-cff6-470f-abf6-b07f6c3f94e1,0.26,false,false,near_mint,en,USD,2026-04-30T00:58:40.838Z
Main,binder,Stalactite Dagger,ECL,Lorwyn Eclipsed,261,normal,common,1,110762,6954df09-95f3-46cf-9ba8-2a1aea653d8f,0.2,false,false,near_mint,en,USD,2026-04-30T00:58:40.840Z
Main,binder,Wildvine Pummeler,ECL,Lorwyn Eclipsed,203,normal,common,3,110689,11bad5c7-fe9a-4d89-a531-8d4f03d5a0e4,0.14,false,false,near_mint,en,USD,2026-04-30T00:58:40.844Z
Main,binder,Appeal to Eirdu,ECL,Lorwyn Eclipsed,5,normal,common,3,110356,68ce9752-21f9-48e9-bf48-7f76f1cecbc5,0.04,false,false,near_mint,en,USD,2026-04-30T00:58:40.845Z
Main,binder,Forest,ECL,Lorwyn Eclipsed,283,normal,common,1,110403,bdbce923-c05e-4554-8c4c-5c4e6d791856,0.31,false,false,near_mint,en,USD,2026-04-30T00:58:40.846Z
Main,binder,Dream Harvest,ECL,Lorwyn Eclipsed,216,normal,rare,1,110807,a4ebc0e7-02d7-4d38-9376-a39963e6d3fa,0.39,false,false,near_mint,en,USD,2026-04-30T00:58:40.849Z
Main,binder,Hovel Hurler,ECL,Lorwyn Eclipsed,230,normal,uncommon,1,110594,adc6a4c5-4e92-43ee-8d0c-204042965eb7,0.07,false,false,near_mint,en,USD,2026-04-30T00:58:40.850Z
Main,binder,Virulent Emissary,ECL,Lorwyn Eclipsed,202,normal,uncommon,1,110291,0702efed-915e-466a-96bb-ac09af06b21e,0.41,false,false,near_mint,en,USD,2026-04-30T00:58:40.851Z
Main,binder,Nightmare Sower,ECL,Lorwyn Eclipsed,114,normal,uncommon,1,110721,35dfa0f9-faf3-4a85-b02d-0c5830783511,0.23,false,false,near_mint,en,USD,2026-04-30T00:58:40.852Z
Main,binder,Heirloom Auntie,ECL,Lorwyn Eclipsed,107,normal,common,1,110623,cac251b2-d2cc-45b6-9ca8-678e0eab56ea,0.18,false,false,near_mint,en,USD,2026-04-30T00:58:40.858Z
Main,binder,Flame-Chain Mauler,ECL,Lorwyn Eclipsed,138,normal,common,1,110533,752d7e8e-0dd0-4ace-9c89-a8f9ce73775e,0.04,false,false,near_mint,en,USD,2026-04-30T00:58:40.859Z
Main,binder,Barbed Bloodletter,ECL,Lorwyn Eclipsed,86,foil,common,1,110790,8ff1a13c-e338-42e9-8eb3-b303fabd67de,0.15,false,false,near_mint,en,USD,2026-04-30T00:58:40.861Z
Main,binder,Zack Fair,FIN,Final Fantasy,45,normal,uncommon,1,106237,f21f9161-5945-40da-8da0-446f6a4a1c23,0.29,false,false,near_mint,en,USD,2026-04-26T22:04:33.056Z
Main,binder,Voracious Tome-Skimmer,ECL,Lorwyn Eclipsed,250,normal,uncommon,1,110303,1a696fe5-410c-4699-b1d1-1a9c771d664a,0.24,false,false,near_mint,en,USD,2026-04-30T02:01:35.521Z
Main,binder,Encumbered Reejerey,ECL,Lorwyn Eclipsed,14,normal,uncommon,1,110692,15ff6797-f59c-4333-98ea-5711150fd5b8,0.13,false,false,near_mint,en,USD,2026-04-30T02:01:35.522Z
Main,binder,Boldwyr Aggressor,ECL,Lorwyn Eclipsed,125,normal,uncommon,1,110770,76bbccd2-8a90-49a7-921a-6565b495efdf,0.16,false,false,near_mint,en,USD,2026-04-30T02:01:35.523Z
Main,binder,Foraging Wickermaw,ECL,Lorwyn Eclipsed,256,normal,common,3,110867,f524bc08-caeb-4362-b960-eb8e0e4159d0,0.21,false,false,near_mint,en,USD,2026-04-30T02:01:35.525Z
Main,binder,Burdened Stoneback,ECL,Lorwyn Eclipsed,8,foil,uncommon,1,110470,3278b8d0-3d2b-4d3d-bbf1-fd9b714b53ed,0.24,false,false,near_mint,en,USD,2026-04-30T02:01:35.533Z
Main,binder,"Sygg, Wanderwine Wisdom // Sygg, Wanderbrine Shield",ECL,Lorwyn Eclipsed,76,normal,rare,1,108953,70adc870-f0db-4d4b-863b-673c2c258751,0.33,false,false,near_mint,en,USD,2026-04-30T02:01:35.534Z
Main,binder,Freya Crescent,FIN,Final Fantasy,138,normal,uncommon,1,106289,9921f646-e893-44db-ac89-0633c1009788,0.21,false,false,near_mint,en,USD,2026-04-30T02:01:35.541Z
Main,binder,The Gold Saucer,FIN,Final Fantasy,279,normal,uncommon,1,106551,5363c881-443d-43df-afd8-f81e1a1741a2,0.19,false,false,near_mint,en,USD,2026-04-30T02:01:35.543Z
Main,binder,Sidequest: Raise a Chocobo // Black Chocobo,FIN,Final Fantasy,201,normal,uncommon,1,106508,0cbf911c-a721-4b84-8645-d83a0966be18,0.19,false,false,near_mint,en,USD,2026-04-30T02:01:35.544Z
Main,binder,"Minwu, White Mage",FIN,Final Fantasy,26,normal,rare,1,106563,6822144f-f0eb-4e10-a217-52cad36d2973,0.31,false,false,near_mint,en,USD,2026-04-30T02:01:35.545Z
Main,binder,"Windurst, Federation Center",FIN,Final Fantasy,292,normal,common,1,106649,c74024bd-b383-468d-9cf5-d112a29f6457,0.19,false,false,near_mint,en,USD,2026-04-30T02:01:35.547Z
Main,binder,Ice Flan,FIN,Final Fantasy,55,foil,common,1,106357,ad304c9c-943f-442f-bb82-ff378ad7d7ba,0.18,false,false,near_mint,en,USD,2026-04-30T02:01:35.548Z
Main,binder,Springleaf Drum,ECL,Lorwyn Eclipsed,260,foil,uncommon,1,110640,e15ab0aa-4059-4923-9816-6f7a9e5b5a18,0.3,false,false,near_mint,en,USD,2026-04-30T02:05:29.779Z
Main,binder,Blighted Blackthorn,ECL,Lorwyn Eclipsed,90,normal,common,2,110719,3515531a-45d6-4fe0-96a3-7ca1ce545068,0.13,false,false,near_mint,en,USD,2026-04-30T02:05:29.780Z
Main,binder,Unexpected Assistance,ECL,Lorwyn Eclipsed,80,normal,common,2,110077,7b540a5f-7f1b-421a-864f-5af469556fc6,0.17,false,false,near_mint,en,USD,2026-04-30T02:05:29.781Z
Main,binder,Omni-Changeling,ECL,Lorwyn Eclipsed,62,normal,uncommon,1,110660,f29ce8f9-42a3-43fa-8197-666cc26e2c76,0.31,false,false,near_mint,en,USD,2026-04-30T02:05:29.786Z
Main,binder,Nameless Inversion,ECL,Lorwyn Eclipsed,113,normal,uncommon,1,110772,7a4944ac-839e-4aa1-8200-78cff36bb2ed,0.19,false,false,near_mint,en,USD,2026-04-30T02:05:29.789Z
Main,binder,Aerith Rescue Mission,FIN,Final Fantasy,5,foil,common,1,106532,3123d16c-e1e6-4659-a7a3-2ec6efc6bf08,0.19,false,false,near_mint,en,USD,2026-04-30T02:10:44.107Z
Main,binder,"Vector, Imperial Capital",FIN,Final Fantasy,291,normal,common,2,106512,10e5648e-4884-41e3-95f8-c76f6bca01e2,0.17,false,false,near_mint,en,USD,2026-04-30T02:10:44.108Z
Main,binder,A Realm Reborn,FIN,Final Fantasy,196,normal,rare,1,105721,d1af74e4-38d5-44b5-85e1-4d13f6970453,0.32,false,false,near_mint,en,USD,2026-04-30T02:10:44.109Z
Main,binder,"Stiltzkin, Moogle Merchant",FIN,Final Fantasy,34,normal,rare,1,103775,06a972a4-0c1b-4f12-a5a5-fdea47c4cd35,0.26,false,false,near_mint,en,USD,2026-04-30T02:10:44.110Z
Main,binder,Choco-Comet,FIN,Final Fantasy,132,normal,uncommon,1,106592,8d8d3903-a7f4-4cd8-8d29-b4a173e4fbb2,0.14,false,false,near_mint,en,USD,2026-04-30T02:10:44.112Z
Main,binder,Gaius van Baelsar,FIN,Final Fantasy,102,normal,uncommon,1,106446,a4ee8ba5-6a79-4652-b2a4-a3dae804bc28,0.23,false,false,near_mint,en,USD,2026-04-30T02:10:44.113Z
Main,binder,Adventurer's Inn,FIN,Final Fantasy,271,normal,common,3,105754,f0da2ee1-986e-4cbf-92eb-d96fdb572ca5,0.27,false,false,near_mint,en,USD,2026-04-30T02:10:44.115Z
Main,binder,Cornered by Black Mages,FIN,Final Fantasy,93,normal,common,3,106564,688fcf8a-0a44-416a-8086-83acf9a6fe69,0.2,false,false,near_mint,en,USD,2026-04-30T02:10:44.118Z
Main,binder,Blazing Bomb,FIN,Final Fantasy,130,normal,common,3,106573,70f47277-ca47-428a-808f-0fb32e820a71,0.13,false,false,near_mint,en,USD,2026-04-30T02:10:44.120Z
Main,binder,"Shalai, Voice of Plenty",TDC,Tarkir: Dragonstorm Commander,130,normal,rare,1,104649,53876046-cdb8-4157-96cd-7832d3ad2549,0.78,false,false,near_mint,en,USD,2026-04-30T20:19:47.460Z
Main,binder,Degavolver,APC,Apocalypse,6,normal,rare,1,32450,36a52c3a-2f58-4b4d-b3c6-f9a08e25c7de,0.28,false,false,near_mint,en,USD,2026-04-30T20:19:47.462Z
Main,binder,Righteous Aura,VIS,Visions,20,normal,common,1,38153,fed82843-2853-42d3-bcf6-b831032b7a69,0.48,false,false,near_mint,en,USD,2026-04-30T20:19:47.463Z
Main,binder,Opal Titan,USG,Urza's Saga,26,normal,rare,1,35942,379f1f01-88c6-4cc2-9049-078aa6980582,0.51,false,false,near_mint,en,USD,2026-04-30T20:19:47.465Z
Main,binder,Angel of Vitality,CLU,Ravnica: Clue Edition,53,normal,uncommon,1,90723,2525d613-c037-4170-9b07-da6f6d9440bc,0.4,false,false,near_mint,en,USD,2026-04-30T20:19:47.466Z
Main,binder,Warrior's Stand,P02,Portal Second Age,29,normal,uncommon,1,36473,2a24f00c-7e2e-4609-b956-ca3d5fb365b2,0.3,false,false,near_mint,en,USD,2026-04-30T20:19:47.468Z
Main,binder,Dusk // Dawn,C19,Commander 2019,63,normal,rare,2,45871,e9d5aee0-5963-41db-a22b-cfea40a967a3,0.29,false,false,near_mint,en,USD,2026-04-30T20:19:47.467Z
Main,binder,Forest,SOS,Secrets of Strixhaven,281,normal,common,1,111886,3041d539-4f15-4836-a215-afa19a5cc23f,0.16,false,false,near_mint,en,USD,2026-05-01T02:20:50.539Z
Main,binder,Stroke of Genius,MOC,March of the Machine Commander,238,normal,rare,1,81946,c77deaac-7e13-45b4-921d-8116bddf3bb6,0.42,false,false,near_mint,en,USD,2026-05-01T02:20:50.605Z
Main,binder,Pippin's Bravery,LTR,The Lord of the Rings: Tales of Middle-earth,182,normal,common,1,83453,bc60dc65-6813-4d57-877b-df195ed00d00,0.21,false,false,near_mint,en,USD,2026-05-01T23:48:32.967Z
Main,binder,The Black Breath,LTR,The Lord of the Rings: Tales of Middle-earth,78,normal,common,1,82916,1e63983d-c36b-4440-b9e1-baaa6c7c0ba9,0.08,false,false,near_mint,en,USD,2026-05-01T23:48:32.969Z
Main,binder,Claim the Precious,LTR,The Lord of the Rings: Tales of Middle-earth,81,normal,common,1,82862,121c12c4-83ea-463e-8fdf-30718968a2bd,0.41,false,false,near_mint,en,USD,2026-05-01T23:48:32.970Z
Main,binder,Dreadful as the Storm,LTR,The Lord of the Rings: Tales of Middle-earth,48,normal,common,1,83425,b6e0b4ff-85b5-485f-a78f-1a58bb343238,0.23,false,false,near_mint,en,USD,2026-05-01T23:48:32.971Z
Main,binder,Gollum's Bite,LTR,The Lord of the Rings: Tales of Middle-earth,85,normal,uncommon,1,82900,1b1e790e-ff82-4888-8aee-9986c646241a,0.27,false,false,near_mint,en,USD,2026-05-01T23:48:32.972Z
Main,binder,Ranger's Firebrand,LTR,The Lord of the Rings: Tales of Middle-earth,143,normal,uncommon,1,82831,06541200-fa4c-4b98-bdc4-44708fd2ddf6,0.19,false,false,near_mint,en,USD,2026-05-01T23:48:32.973Z
Main,binder,Bitter Downfall,LTR,The Lord of the Rings: Tales of Middle-earth,77,normal,uncommon,1,83593,e4b83aa1-33ce-4b8d-ae5a-72f64eef5f09,0.15,false,false,near_mint,en,USD,2026-05-01T23:48:32.974Z
Main,binder,Voracious Fell Beast,LTR,The Lord of the Rings: Tales of Middle-earth,422,normal,uncommon,1,83542,d6ce6be0-ebfe-4d50-87c6-8c1fc7536f1f,0.17,false,false,near_mint,en,USD,2026-05-01T23:48:52.838Z
Main,binder,Stone of Erech,LTR,The Lord of the Rings: Tales of Middle-earth,251,normal,uncommon,2,83452,bc02e193-df33-4eb1-adc1-b51ee931218a,0.28,false,false,near_mint,en,USD,2026-05-01T23:51:41.343Z
Main,binder,The Bath Song,LTR,The Lord of the Rings: Tales of Middle-earth,40,normal,uncommon,2,83671,fb11c04f-6f17-4da4-bbf6-0bd09de6e544,0.28,false,false,near_mint,en,USD,2026-05-01T23:51:41.344Z
Main,binder,The Grey Havens,LTR,The Lord of the Rings: Tales of Middle-earth,255,normal,uncommon,2,83571,dd698f10-b0fc-42fc-84ec-f5a0d96bfa1d,0.33,false,false,near_mint,en,USD,2026-05-01T23:51:41.345Z
Main,binder,"Pippin, Guard of the Citadel",LTR,The Lord of the Rings: Tales of Middle-earth,218,normal,rare,1,82840,08b7a4d8-1183-430e-8ea4-016844f33200,0.44,false,false,near_mint,en,USD,2026-05-01T23:54:59.898Z
Main,binder,Gift of Strands,LTR,The Lord of the Rings: Tales of Middle-earth,170,normal,uncommon,1,83277,8c54ee0c-1432-4f20-9a92-2cdfcbab30ac,0.16,false,false,near_mint,en,USD,2026-05-01T23:54:59.900Z
Main,binder,"Gandalf, Friend of the Shire",LTR,The Lord of the Rings: Tales of Middle-earth,50,normal,uncommon,1,83510,cc9cfcc7-be64-4871-8d52-851e43fe3305,0.2,false,false,near_mint,en,USD,2026-05-01T23:54:59.901Z
Main,binder,"Elrond, Lord of Rivendell",LTR,The Lord of the Rings: Tales of Middle-earth,49,normal,uncommon,1,83369,a62a5e55-fa1b-4c70-9293-740dd513d52e,0.21,false,false,near_mint,en,USD,2026-05-01T23:54:59.902Z
Main,binder,Troll of Khazad-dûm,LTR,The Lord of the Rings: Tales of Middle-earth,111,normal,common,1,83371,a6539e26-b63b-4725-9407-caaf451de084,0.6,false,false,near_mint,en,USD,2026-05-01T23:54:59.903Z
Main,binder,Grey Havens Navigator,LTR,The Lord of the Rings: Tales of Middle-earth,53,normal,common,1,83068,4dd89994-bdff-47ca-a65d-10afcc7e773e,0.14,false,false,near_mint,en,USD,2026-05-01T23:54:59.904Z
